,Statistic Label,CensusYear,County,Sex,UNIT,VALUE
480,Population at Each Census,1858,Leitrim,Both sexes,Number,0
481,Population at Each Census,1858,Mayo,Both sexes,Number,0
482,Population at Each Census,1858,Roscommon,Both sexes,Number,0
483,Population at Each Census,1858,Sligo,Both sexes,Number,0
484,Population at Each Census,1858,Clare,Both sexes,Number,0
485,Population at Each Census,1858,Cavan,Both sexes,Number,0
486,Population at Each Census,1859,State,Both sexes,Number,0
487,Population at Each Census,1859,Sligo,Both sexes,Number,0
488,Population at Each Census,1859,Carlow,Both sexes,Number,0
489,Population at Each Census,1859,Dublin,Both sexes,Number,0
490,Population at Each Census,1859,Kildare,Both sexes,Number,0
491,Population at Each Census,1859,Kilkenny,Both sexes,Number,0
492,Population at Each Census,1859,Laois,Both sexes,Number,0
493,Population at Each Census,1859,Longford,Both sexes,Number,0
494,Population at Each Census,1859,Louth,Both sexes,Number,0
495,Population at Each Census,1859,Meath,Both sexes,Number,0
496,Population at Each Census,1859,Offaly,Both sexes,Number,0
497,Population at Each Census,1859,Westmeath,Both sexes,Number,0
498,Population at Each Census,1859,Cavan,Both sexes,Number,0
499,Population at Each Census,1859,Wexford,Both sexes,Number,0
500,Population at Each Census,1859,Clare,Both sexes,Number,0
501,Population at Each Census,1859,Cork,Both sexes,Number,0
502,Population at Each Census,1859,Kerry,Both sexes,Number,0
503,Population at Each Census,1859,Limerick,Both sexes,Number,0
504,Population at Each Census,1859,Tipperary,Both sexes,Number,0
505,Population at Each Census,1859,Waterford,Both sexes,Number,0
506,Population at Each Census,1859,Galway,Both sexes,Number,0
507,Population at Each Census,1859,Leitrim,Both sexes,Number,0
508,Population at Each Census,1859,Mayo,Both sexes,Number,0
509,Population at Each Census,1859,Roscommon,Both sexes,Number,0
510,Population at Each Census,1859,Wicklow,Both sexes,Number,0
511,Population at Each Census,1859,Donegal,Both sexes,Number,0
512,Population at Each Census,1859,Monaghan,Both sexes,Number,0
513,Population at Each Census,1860,Longford,Both sexes,Number,0
514,Population at Each Census,1860,Dublin,Both sexes,Number,0
515,Population at Each Census,1860,Kildare,Both sexes,Number,0
516,Population at Each Census,1860,Kilkenny,Both sexes,Number,0
517,Population at Each Census,1860,Laois,Both sexes,Number,0
518,Population at Each Census,1860,Louth,Both sexes,Number,0
519,Population at Each Census,1860,Meath,Both sexes,Number,0
520,Population at Each Census,1860,Offaly,Both sexes,Number,0
521,Population at Each Census,1860,Westmeath,Both sexes,Number,0
522,Population at Each Census,1860,Wexford,Both sexes,Number,0
523,Population at Each Census,1860,Wicklow,Both sexes,Number,0
524,Population at Each Census,1860,Clare,Both sexes,Number,0
525,Population at Each Census,1860,State,Both sexes,Number,0
526,Population at Each Census,1860,Cork,Both sexes,Number,0
527,Population at Each Census,1860,Limerick,Both sexes,Number,0
528,Population at Each Census,1860,Tipperary,Both sexes,Number,0
529,Population at Each Census,1860,Waterford,Both sexes,Number,0
530,Population at Each Census,1860,Galway,Both sexes,Number,0
531,Population at Each Census,1860,Leitrim,Both sexes,Number,0
532,Population at Each Census,1860,Mayo,Both sexes,Number,0
533,Population at Each Census,1860,Roscommon,Both sexes,Number,0
534,Population at Each Census,1860,Sligo,Both sexes,Number,0
535,Population at Each Census,1860,Cavan,Both sexes,Number,0
536,Population at Each Census,1860,Donegal,Both sexes,Number,0
537,Population at Each Census,1860,Monaghan,Both sexes,Number,0
538,Population at Each Census,1860,Kerry,Both sexes,Number,0
539,Population at Each Census,1860,Carlow,Both sexes,Number,0
540,Population at Each Census,1861,Monaghan,Both sexes,Number,126482
541,Population at Each Census,1861,State,Both sexes,Number,4402111
542,Population at Each Census,1861,Cavan,Both sexes,Number,153906
543,Population at Each Census,1861,Carlow,Both sexes,Number,57137
544,Population at Each Census,1861,Dublin,Both sexes,Number,410252
545,Population at Each Census,1861,Kildare,Both sexes,Number,90946
546,Population at Each Census,1861,Kilkenny,Both sexes,Number,124515
547,Population at Each Census,1861,Laois,Both sexes,Number,90650
548,Population at Each Census,1861,Longford,Both sexes,Number,71694
549,Population at Each Census,1861,Donegal,Both sexes,Number,237395
550,Population at Each Census,1861,Meath,Both sexes,Number,110373
551,Population at Each Census,1861,Offaly,Both sexes,Number,90043
552,Population at Each Census,1861,Westmeath,Both sexes,Number,90879
553,Population at Each Census,1861,Wexford,Both sexes,Number,143954
554,Population at Each Census,1861,Louth,Both sexes,Number,90713
555,Population at Each Census,1861,Clare,Both sexes,Number,166305
556,Population at Each Census,1861,Cork,Both sexes,Number,544818
557,Population at Each Census,1861,Kerry,Both sexes,Number,201800
558,Population at Each Census,1861,Limerick,Both sexes,Number,217277
559,Population at Each Census,1861,Tipperary,Both sexes,Number,249106
560,Population at Each Census,1861,Waterford,Both sexes,Number,134252
561,Population at Each Census,1861,Galway,Both sexes,Number,271478
562,Population at Each Census,1861,Leitrim,Both sexes,Number,104744
563,Population at Each Census,1861,Mayo,Both sexes,Number,254796
564,Population at Each Census,1861,Roscommon,Both sexes,Number,157272
565,Population at Each Census,1861,Sligo,Both sexes,Number,124845
566,Population at Each Census,1861,Wicklow,Both sexes,Number,86479
567,Population at Each Census,1862,Offaly,Both sexes,Number,0
568,Population at Each Census,1862,Meath,Both sexes,Number,0
569,Population at Each Census,1862,Louth,Both sexes,Number,0
570,Population at Each Census,1862,Longford,Both sexes,Number,0
571,Population at Each Census,1862,State,Both sexes,Number,0
572,Population at Each Census,1862,Kilkenny,Both sexes,Number,0
573,Population at Each Census,1862,Kildare,Both sexes,Number,0
574,Population at Each Census,1862,Dublin,Both sexes,Number,0
575,Population at Each Census,1862,Carlow,Both sexes,Number,0
576,Population at Each Census,1862,Laois,Both sexes,Number,0
577,Population at Each Census,1862,Wexford,Both sexes,Number,0
578,Population at Each Census,1862,Westmeath,Both sexes,Number,0
579,Population at Each Census,1862,Clare,Both sexes,Number,0
580,Population at Each Census,1862,Wicklow,Both sexes,Number,0
581,Population at Each Census,1862,Donegal,Both sexes,Number,0
582,Population at Each Census,1862,Cavan,Both sexes,Number,0
583,Population at Each Census,1862,Sligo,Both sexes,Number,0
584,Population at Each Census,1862,Roscommon,Both sexes,Number,0
585,Population at Each Census,1862,Mayo,Both sexes,Number,0
586,Population at Each Census,1862,Monaghan,Both sexes,Number,0
587,Population at Each Census,1862,Galway,Both sexes,Number,0
588,Population at Each Census,1862,Leitrim,Both sexes,Number,0
589,Population at Each Census,1862,Kerry,Both sexes,Number,0
590,Population at Each Census,1862,Cork,Both sexes,Number,0
591,Population at Each Census,1862,Tipperary,Both sexes,Number,0
592,Population at Each Census,1862,Waterford,Both sexes,Number,0
593,Population at Each Census,1862,Limerick,Both sexes,Number,0
594,Population at Each Census,1863,Kerry,Both sexes,Number,0
595,Population at Each Census,1863,Monaghan,Both sexes,Number,0
596,Population at Each Census,1863,Donegal,Both sexes,Number,0
597,Population at Each Census,1863,Cavan,Both sexes,Number,0
598,Population at Each Census,1863,Sligo,Both sexes,Number,0
599,Population at Each Census,1863,Roscommon,Both sexes,Number,0
600,Population at Each Census,1863,Mayo,Both sexes,Number,0
601,Population at Each Census,1863,Leitrim,Both sexes,Number,0
602,Population at Each Census,1863,Galway,Both sexes,Number,0
603,Population at Each Census,1863,Waterford,Both sexes,Number,0
604,Population at Each Census,1863,Tipperary,Both sexes,Number,0
605,Population at Each Census,1863,Limerick,Both sexes,Number,0
606,Population at Each Census,1863,Cork,Both sexes,Number,0
607,Population at Each Census,1863,Clare,Both sexes,Number,0
608,Population at Each Census,1863,Wicklow,Both sexes,Number,0
609,Population at Each Census,1863,Carlow,Both sexes,Number,0
610,Population at Each Census,1863,Dublin,Both sexes,Number,0
611,Population at Each Census,1863,Kildare,Both sexes,Number,0
612,Population at Each Census,1863,Kilkenny,Both sexes,Number,0
613,Population at Each Census,1863,Laois,Both sexes,Number,0
614,Population at Each Census,1863,State,Both sexes,Number,0
615,Population at Each Census,1863,Louth,Both sexes,Number,0
616,Population at Each Census,1863,Meath,Both sexes,Number,0
617,Population at Each Census,1863,Offaly,Both sexes,Number,0
618,Population at Each Census,1863,Westmeath,Both sexes,Number,0
619,Population at Each Census,1863,Wexford,Both sexes,Number,0
620,Population at Each Census,1863,Longford,Both sexes,Number,0
621,Population at Each Census,1864,Limerick,Both sexes,Number,0
622,Population at Each Census,1864,Tipperary,Both sexes,Number,0
623,Population at Each Census,1864,Waterford,Both sexes,Number,0
624,Population at Each Census,1864,Galway,Both sexes,Number,0
625,Population at Each Census,1864,Leitrim,Both sexes,Number,0
626,Population at Each Census,1864,Sligo,Both sexes,Number,0
627,Population at Each Census,1864,Roscommon,Both sexes,Number,0
628,Population at Each Census,1864,Cavan,Both sexes,Number,0
629,Population at Each Census,1864,Donegal,Both sexes,Number,0
630,Population at Each Census,1864,Monaghan,Both sexes,Number,0
631,Population at Each Census,1864,Kerry,Both sexes,Number,0
632,Population at Each Census,1864,Mayo,Both sexes,Number,0
633,Population at Each Census,1864,Cork,Both sexes,Number,0
634,Population at Each Census,1864,Wicklow,Both sexes,Number,0
635,Population at Each Census,1864,Clare,Both sexes,Number,0
636,Population at Each Census,1864,State,Both sexes,Number,0
637,Population at Each Census,1864,Carlow,Both sexes,Number,0
638,Population at Each Census,1864,Dublin,Both sexes,Number,0
639,Population at Each Census,1864,Kilkenny,Both sexes,Number,0
640,Population at Each Census,1864,Laois,Both sexes,Number,0
641,Population at Each Census,1864,Kildare,Both sexes,Number,0
642,Population at Each Census,1864,Louth,Both sexes,Number,0
643,Population at Each Census,1864,Meath,Both sexes,Number,0
644,Population at Each Census,1864,Offaly,Both sexes,Number,0
645,Population at Each Census,1864,Westmeath,Both sexes,Number,0
646,Population at Each Census,1864,Wexford,Both sexes,Number,0
647,Population at Each Census,1864,Longford,Both sexes,Number,0
648,Population at Each Census,1865,Galway,Both sexes,Number,0
649,Population at Each Census,1865,Kerry,Both sexes,Number,0
650,Population at Each Census,1865,Limerick,Both sexes,Number,0
651,Population at Each Census,1865,Tipperary,Both sexes,Number,0
652,Population at Each Census,1865,Waterford,Both sexes,Number,0
653,Population at Each Census,1865,Leitrim,Both sexes,Number,0
654,Population at Each Census,1865,Clare,Both sexes,Number,0
655,Population at Each Census,1865,Roscommon,Both sexes,Number,0
656,Population at Each Census,1865,Sligo,Both sexes,Number,0
657,Population at Each Census,1865,Cavan,Both sexes,Number,0
658,Population at Each Census,1865,Donegal,Both sexes,Number,0
659,Population at Each Census,1865,Cork,Both sexes,Number,0
660,Population at Each Census,1865,Mayo,Both sexes,Number,0
661,Population at Each Census,1865,Monaghan,Both sexes,Number,0
662,Population at Each Census,1865,Offaly,Both sexes,Number,0
663,Population at Each Census,1865,Wexford,Both sexes,Number,0
664,Population at Each Census,1865,State,Both sexes,Number,0
665,Population at Each Census,1865,Carlow,Both sexes,Number,0
666,Population at Each Census,1865,Dublin,Both sexes,Number,0
667,Population at Each Census,1865,Wicklow,Both sexes,Number,0
668,Population at Each Census,1865,Kilkenny,Both sexes,Number,0
669,Population at Each Census,1865,Kildare,Both sexes,Number,0
670,Population at Each Census,1865,Longford,Both sexes,Number,0
671,Population at Each Census,1865,Louth,Both sexes,Number,0
672,Population at Each Census,1865,Meath,Both sexes,Number,0
673,Population at Each Census,1865,Westmeath,Both sexes,Number,0
674,Population at Each Census,1865,Laois,Both sexes,Number,0
675,Population at Each Census,1866,Monaghan,Both sexes,Number,0
676,Population at Each Census,1866,Kerry,Both sexes,Number,0
677,Population at Each Census,1866,Limerick,Both sexes,Number,0
678,Population at Each Census,1866,Tipperary,Both sexes,Number,0
679,Population at Each Census,1866,Galway,Both sexes,Number,0
680,Population at Each Census,1866,Cork,Both sexes,Number,0
681,Population at Each Census,1866,Mayo,Both sexes,Number,0
682,Population at Each Census,1866,Roscommon,Both sexes,Number,0
683,Population at Each Census,1866,Sligo,Both sexes,Number,0
684,Population at Each Census,1866,Cavan,Both sexes,Number,0
685,Population at Each Census,1866,Donegal,Both sexes,Number,0
686,Population at Each Census,1866,Leitrim,Both sexes,Number,0
687,Population at Each Census,1866,Clare,Both sexes,Number,0
688,Population at Each Census,1866,Waterford,Both sexes,Number,0
689,Population at Each Census,1866,Wexford,Both sexes,Number,0
690,Population at Each Census,1866,State,Both sexes,Number,0
691,Population at Each Census,1866,Carlow,Both sexes,Number,0
692,Population at Each Census,1866,Dublin,Both sexes,Number,0
693,Population at Each Census,1866,Kildare,Both sexes,Number,0
694,Population at Each Census,1866,Kilkenny,Both sexes,Number,0
695,Population at Each Census,1866,Wicklow,Both sexes,Number,0
696,Population at Each Census,1866,Longford,Both sexes,Number,0
697,Population at Each Census,1866,Louth,Both sexes,Number,0
698,Population at Each Census,1866,Meath,Both sexes,Number,0
699,Population at Each Census,1866,Offaly,Both sexes,Number,0
700,Population at Each Census,1866,Westmeath,Both sexes,Number,0
701,Population at Each Census,1866,Laois,Both sexes,Number,0
702,Population at Each Census,1867,Limerick,Both sexes,Number,0
703,Population at Each Census,1867,Tipperary,Both sexes,Number,0
704,Population at Each Census,1867,Waterford,Both sexes,Number,0
705,Population at Each Census,1867,Galway,Both sexes,Number,0
706,Population at Each Census,1867,Leitrim,Both sexes,Number,0
707,Population at Each Census,1867,Sligo,Both sexes,Number,0
708,Population at Each Census,1867,Roscommon,Both sexes,Number,0
709,Population at Each Census,1867,Cavan,Both sexes,Number,0
710,Population at Each Census,1867,Donegal,Both sexes,Number,0
711,Population at Each Census,1867,Monaghan,Both sexes,Number,0
712,Population at Each Census,1867,Kerry,Both sexes,Number,0
713,Population at Each Census,1867,Mayo,Both sexes,Number,0
714,Population at Each Census,1867,Cork,Both sexes,Number,0
