,Statistic Label,CensusYear,County,Sex,UNIT,VALUE
435,Population at Each Census,1857,Kildare,Both sexes,Number,92856.8
436,Population at Each Census,1857,Kilkenny,Both sexes,Number,138208.2
437,Population at Each Census,1857,Longford,Both sexes,Number,75955.6
438,Population at Each Census,1857,Louth,Both sexes,Number,97492.6
439,Population at Each Census,1857,Meath,Both sexes,Number,122523.0
440,Population at Each Census,1857,Offaly,Both sexes,Number,98856.2
441,Population at Each Census,1857,Westmeath,Both sexes,Number,99090.2
442,Population at Each Census,1857,Wexford,Both sexes,Number,158435.6
443,Population at Each Census,1857,Wicklow,Both sexes,Number,91479.0
444,Population at Each Census,1857,Clare,Both sexes,Number,184759.0
445,Population at Each Census,1857,Cork,Both sexes,Number,586614.0
446,Population at Each Census,1857,Kerry,Both sexes,Number,216381.6
447,Population at Each Census,1857,Limerick,Both sexes,Number,235219.0
448,Population at Each Census,1857,Tipperary,Both sexes,Number,282090.4
449,Population at Each Census,1857,Waterford,Both sexes,Number,146165.2
450,Population at Each Census,1857,Galway,Both sexes,Number,291560.4
451,Population at Each Census,1857,Leitrim,Both sexes,Number,107605.2
452,Population at Each Census,1857,Mayo,Both sexes,Number,262677.2
453,Population at Each Census,1857,Roscommon,Both sexes,Number,163737.6
454,Population at Each Census,1857,Sligo,Both sexes,Number,126313.0
455,Population at Each Census,1857,Cavan,Both sexes,Number,161972.0
456,Population at Each Census,1857,Monaghan,Both sexes,Number,132618.4
457,Population at Each Census,1857,State,Both sexes,Number,4685889.4
458,Population at Each Census,1857,Laois,Both sexes,Number,99055.6
459,Population at Each Census,1858,Donegal,Both sexes,Number,242723.9
460,Population at Each Census,1858,Carlow,Both sexes,Number,60419.3
461,Population at Each Census,1858,Dublin,Both sexes,Number,408720.5
462,Population at Each Census,1858,Kildare,Both sexes,Number,92379.1
463,Population at Each Census,1858,Kilkenny,Both sexes,Number,134784.9
464,Population at Each Census,1858,Laois,Both sexes,Number,96954.2
465,Population at Each Census,1858,Longford,Both sexes,Number,74890.2
466,Population at Each Census,1858,Louth,Both sexes,Number,95797.7
467,Population at Each Census,1858,Meath,Both sexes,Number,119485.5
468,Population at Each Census,1858,Offaly,Both sexes,Number,96652.9
469,Population at Each Census,1858,Westmeath,Both sexes,Number,97037.4
470,Population at Each Census,1858,Wexford,Both sexes,Number,154815.2
471,Population at Each Census,1858,State,Both sexes,Number,4614944.8
472,Population at Each Census,1858,Wicklow,Both sexes,Number,90229.0
473,Population at Each Census,1858,Cork,Both sexes,Number,576165.0
474,Population at Each Census,1858,Kerry,Both sexes,Number,212736.2
475,Population at Each Census,1858,Limerick,Both sexes,Number,230733.5
476,Population at Each Census,1858,Tipperary,Both sexes,Number,273844.3
477,Population at Each Census,1858,Waterford,Both sexes,Number,143186.9
478,Population at Each Census,1858,Galway,Both sexes,Number,286539.8
479,Population at Each Census,1858,Monaghan,Both sexes,Number,131084.3
480,Population at Each Census,1858,Leitrim,Both sexes,Number,106889.9
481,Population at Each Census,1858,Mayo,Both sexes,Number,260706.9
482,Population at Each Census,1858,Roscommon,Both sexes,Number,162121.2
483,Population at Each Census,1858,Sligo,Both sexes,Number,125946.0
484,Population at Each Census,1858,Clare,Both sexes,Number,180145.5
485,Population at Each Census,1858,Cavan,Both sexes,Number,159955.5
486,Population at Each Census,1859,State,Both sexes,Number,4544000.2
487,Population at Each Census,1859,Sligo,Both sexes,Number,125579.0
488,Population at Each Census,1859,Carlow,Both sexes,Number,59325.2
489,Population at Each Census,1859,Dublin,Both sexes,Number,409231.0
490,Population at Each Census,1859,Kildare,Both sexes,Number,91901.4
491,Population at Each Census,1859,Kilkenny,Both sexes,Number,131361.6
492,Population at Each Census,1859,Laois,Both sexes,Number,94852.8
493,Population at Each Census,1859,Longford,Both sexes,Number,73824.8
494,Population at Each Census,1859,Louth,Both sexes,Number,94102.8
495,Population at Each Census,1859,Meath,Both sexes,Number,116448.0
496,Population at Each Census,1859,Offaly,Both sexes,Number,94449.6
497,Population at Each Census,1859,Westmeath,Both sexes,Number,94984.6
498,Population at Each Census,1859,Cavan,Both sexes,Number,157939.0
499,Population at Each Census,1859,Wexford,Both sexes,Number,151194.8
500,Population at Each Census,1859,Clare,Both sexes,Number,175532.0
501,Population at Each Census,1859,Cork,Both sexes,Number,565716.0
502,Population at Each Census,1859,Kerry,Both sexes,Number,209090.8
503,Population at Each Census,1859,Limerick,Both sexes,Number,226248.0
504,Population at Each Census,1859,Tipperary,Both sexes,Number,265598.2
505,Population at Each Census,1859,Waterford,Both sexes,Number,140208.6
506,Population at Each Census,1859,Galway,Both sexes,Number,281519.2
507,Population at Each Census,1859,Leitrim,Both sexes,Number,106174.6
508,Population at Each Census,1859,Mayo,Both sexes,Number,258736.6
509,Population at Each Census,1859,Roscommon,Both sexes,Number,160504.8
510,Population at Each Census,1859,Wicklow,Both sexes,Number,88979.0
511,Population at Each Census,1859,Donegal,Both sexes,Number,240947.6
512,Population at Each Census,1859,Monaghan,Both sexes,Number,129550.2
513,Population at Each Census,1860,Longford,Both sexes,Number,72759.4
514,Population at Each Census,1860,Dublin,Both sexes,Number,409741.5
515,Population at Each Census,1860,Kildare,Both sexes,Number,91423.7
516,Population at Each Census,1860,Kilkenny,Both sexes,Number,127938.3
517,Population at Each Census,1860,Laois,Both sexes,Number,92751.4
518,Population at Each Census,1860,Louth,Both sexes,Number,92407.9
519,Population at Each Census,1860,Meath,Both sexes,Number,113410.5
520,Population at Each Census,1860,Offaly,Both sexes,Number,92246.3
521,Population at Each Census,1860,Westmeath,Both sexes,Number,92931.8
522,Population at Each Census,1860,Wexford,Both sexes,Number,147574.4
523,Population at Each Census,1860,Wicklow,Both sexes,Number,87729.0
524,Population at Each Census,1860,Clare,Both sexes,Number,170918.5
525,Population at Each Census,1860,State,Both sexes,Number,4473055.6
526,Population at Each Census,1860,Cork,Both sexes,Number,555267.0
527,Population at Each Census,1860,Limerick,Both sexes,Number,221762.5
528,Population at Each Census,1860,Tipperary,Both sexes,Number,257352.09999999998
529,Population at Each Census,1860,Waterford,Both sexes,Number,137230.3
530,Population at Each Census,1860,Galway,Both sexes,Number,276498.6
531,Population at Each Census,1860,Leitrim,Both sexes,Number,105459.3
532,Population at Each Census,1860,Mayo,Both sexes,Number,256766.3
533,Population at Each Census,1860,Roscommon,Both sexes,Number,158888.4
534,Population at Each Census,1860,Sligo,Both sexes,Number,125212.0
535,Population at Each Census,1860,Cavan,Both sexes,Number,155922.5
536,Population at Each Census,1860,Donegal,Both sexes,Number,239171.3
537,Population at Each Census,1860,Monaghan,Both sexes,Number,128016.1
538,Population at Each Census,1860,Kerry,Both sexes,Number,205445.4
539,Population at Each Census,1860,Carlow,Both sexes,Number,58231.1
540,Population at Each Census,1861,Monaghan,Both sexes,Number,126482.0
541,Population at Each Census,1861,State,Both sexes,Number,4402111.0
542,Population at Each Census,1861,Cavan,Both sexes,Number,153906.0
543,Population at Each Census,1861,Carlow,Both sexes,Number,57137.0
544,Population at Each Census,1861,Dublin,Both sexes,Number,410252.0
545,Population at Each Census,1861,Kildare,Both sexes,Number,90946.0
546,Population at Each Census,1861,Kilkenny,Both sexes,Number,124515.0
547,Population at Each Census,1861,Laois,Both sexes,Number,90650.0
548,Population at Each Census,1861,Longford,Both sexes,Number,71694.0
549,Population at Each Census,1861,Donegal,Both sexes,Number,237395.0
550,Population at Each Census,1861,Meath,Both sexes,Number,110373.0
551,Population at Each Census,1861,Offaly,Both sexes,Number,90043.0
552,Population at Each Census,1861,Westmeath,Both sexes,Number,90879.0
553,Population at Each Census,1861,Wexford,Both sexes,Number,143954.0
554,Population at Each Census,1861,Louth,Both sexes,Number,90713.0
555,Population at Each Census,1861,Clare,Both sexes,Number,166305.0
556,Population at Each Census,1861,Cork,Both sexes,Number,544818.0
557,Population at Each Census,1861,Kerry,Both sexes,Number,201800.0
558,Population at Each Census,1861,Limerick,Both sexes,Number,217277.0
559,Population at Each Census,1861,Tipperary,Both sexes,Number,249106.0
560,Population at Each Census,1861,Waterford,Both sexes,Number,134252.0
561,Population at Each Census,1861,Galway,Both sexes,Number,271478.0
562,Population at Each Census,1861,Leitrim,Both sexes,Number,104744.0
563,Population at Each Census,1861,Mayo,Both sexes,Number,254796.0
564,Population at Each Census,1861,Roscommon,Both sexes,Number,157272.0
565,Population at Each Census,1861,Sligo,Both sexes,Number,124845.0
566,Population at Each Census,1861,Wicklow,Both sexes,Number,86479.0
567,Population at Each Census,1862,Offaly,Both sexes,Number,88628.7
568,Population at Each Census,1862,Meath,Both sexes,Number,108891.5
569,Population at Each Census,1862,Louth,Both sexes,Number,90043.8
570,Population at Each Census,1862,Longford,Both sexes,Number,70974.7
571,Population at Each Census,1862,State,Both sexes,Number,4367218.6
572,Population at Each Census,1862,Kilkenny,Both sexes,Number,123001.4
573,Population at Each Census,1862,Kildare,Both sexes,Number,90212.8
574,Population at Each Census,1862,Dublin,Both sexes,Number,409753.0
575,Population at Each Census,1862,Carlow,Both sexes,Number,56588.3
576,Population at Each Census,1862,Laois,Both sexes,Number,89562.1
577,Population at Each Census,1862,Wexford,Both sexes,Number,142825.2
578,Population at Each Census,1862,Westmeath,Both sexes,Number,89634.3
579,Population at Each Census,1862,Clare,Both sexes,Number,164460.9
580,Population at Each Census,1862,Wicklow,Both sexes,Number,85700.8
581,Population at Each Census,1862,Donegal,Both sexes,Number,235488.9
582,Population at Each Census,1862,Cavan,Both sexes,Number,152588.9
583,Population at Each Census,1862,Sligo,Both sexes,Number,123909.8
584,Population at Each Census,1862,Roscommon,Both sexes,Number,155611.8
585,Population at Each Census,1862,Mayo,Both sexes,Number,253919.4
586,Population at Each Census,1862,Monaghan,Both sexes,Number,125330.7
587,Population at Each Census,1862,Galway,Both sexes,Number,269176.0
588,Population at Each Census,1862,Leitrim,Both sexes,Number,103825.8
589,Population at Each Census,1862,Kerry,Both sexes,Number,201278.6
590,Population at Each Census,1862,Cork,Both sexes,Number,542043.8
591,Population at Each Census,1862,Tipperary,Both sexes,Number,245866.7
592,Population at Each Census,1862,Waterford,Both sexes,Number,133157.8
593,Population at Each Census,1862,Limerick,Both sexes,Number,214742.9
594,Population at Each Census,1863,Kerry,Both sexes,Number,200757.2
595,Population at Each Census,1863,Monaghan,Both sexes,Number,124179.4
596,Population at Each Census,1863,Donegal,Both sexes,Number,233582.8
597,Population at Each Census,1863,Cavan,Both sexes,Number,151271.8
598,Population at Each Census,1863,Sligo,Both sexes,Number,122974.6
599,Population at Each Census,1863,Roscommon,Both sexes,Number,153951.6
600,Population at Each Census,1863,Mayo,Both sexes,Number,253042.8
601,Population at Each Census,1863,Leitrim,Both sexes,Number,102907.6
602,Population at Each Census,1863,Galway,Both sexes,Number,266874.0
603,Population at Each Census,1863,Waterford,Both sexes,Number,132063.6
604,Population at Each Census,1863,Tipperary,Both sexes,Number,242627.4
605,Population at Each Census,1863,Limerick,Both sexes,Number,212208.8
606,Population at Each Census,1863,Cork,Both sexes,Number,539269.6
607,Population at Each Census,1863,Clare,Both sexes,Number,162616.8
608,Population at Each Census,1863,Wicklow,Both sexes,Number,84922.6
609,Population at Each Census,1863,Carlow,Both sexes,Number,56039.6
610,Population at Each Census,1863,Dublin,Both sexes,Number,409254.0
611,Population at Each Census,1863,Kildare,Both sexes,Number,89479.6
612,Population at Each Census,1863,Kilkenny,Both sexes,Number,121487.8
613,Population at Each Census,1863,Laois,Both sexes,Number,88474.2
614,Population at Each Census,1863,State,Both sexes,Number,4332326.2
615,Population at Each Census,1863,Louth,Both sexes,Number,89374.6
616,Population at Each Census,1863,Meath,Both sexes,Number,107410.0
617,Population at Each Census,1863,Offaly,Both sexes,Number,87214.4
618,Population at Each Census,1863,Westmeath,Both sexes,Number,88389.6
619,Population at Each Census,1863,Wexford,Both sexes,Number,141696.4
620,Population at Each Census,1863,Longford,Both sexes,Number,70255.4
621,Population at Each Census,1864,Limerick,Both sexes,Number,209674.7
622,Population at Each Census,1864,Tipperary,Both sexes,Number,239388.1
623,Population at Each Census,1864,Waterford,Both sexes,Number,130969.4
624,Population at Each Census,1864,Galway,Both sexes,Number,264572.0
625,Population at Each Census,1864,Leitrim,Both sexes,Number,101989.4
626,Population at Each Census,1864,Sligo,Both sexes,Number,122039.4
627,Population at Each Census,1864,Roscommon,Both sexes,Number,152291.4
628,Population at Each Census,1864,Cavan,Both sexes,Number,149954.7
629,Population at Each Census,1864,Donegal,Both sexes,Number,231676.7
630,Population at Each Census,1864,Monaghan,Both sexes,Number,123028.1
631,Population at Each Census,1864,Kerry,Both sexes,Number,200235.8
632,Population at Each Census,1864,Mayo,Both sexes,Number,252166.2
633,Population at Each Census,1864,Cork,Both sexes,Number,536495.4
634,Population at Each Census,1864,Wicklow,Both sexes,Number,84144.4
635,Population at Each Census,1864,Clare,Both sexes,Number,160772.7
636,Population at Each Census,1864,State,Both sexes,Number,4297433.8
637,Population at Each Census,1864,Carlow,Both sexes,Number,55490.9
638,Population at Each Census,1864,Dublin,Both sexes,Number,408755.0
639,Population at Each Census,1864,Kilkenny,Both sexes,Number,119974.2
640,Population at Each Census,1864,Laois,Both sexes,Number,87386.3
641,Population at Each Census,1864,Kildare,Both sexes,Number,88746.4
642,Population at Each Census,1864,Louth,Both sexes,Number,88705.4
643,Population at Each Census,1864,Meath,Both sexes,Number,105928.5
644,Population at Each Census,1864,Offaly,Both sexes,Number,85800.1
645,Population at Each Census,1864,Westmeath,Both sexes,Number,87144.9
646,Population at Each Census,1864,Wexford,Both sexes,Number,140567.6
647,Population at Each Census,1864,Longford,Both sexes,Number,69536.1
648,Population at Each Census,1865,Galway,Both sexes,Number,262270.0
649,Population at Each Census,1865,Kerry,Both sexes,Number,199714.4
